"","SMAS_ID","COMID","YEAR","LAT","LONG","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","adj_wgt","start","end","matching"
"278","03-SAND-29.3",21621657,2015,43.891673,-75.810853,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1219,356.266112271537,1707.10793679378,"2013","2018","03-SAND-29.3_21621657_2015_2013"
"279","03-SAND-8.4",21624003,2015,43.791698,-76.1075,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1235,248.102172232999,1258.13134236481,"2013","2018","03-SAND-8.4_21624003_2015_2013"
"280","03-SKIN_T4-1.1",21623425,2015,43.695777,-76.05288,NA,0,NA,"7/22/2015",NA,NA,NA,NA,NA,NA,NA,NA,1230,444.979709357769,1772.53993758923,"2013","2018","03-SKIN_T4-1.1_21623425_2015_2013"
"281","03-SSAN_T10-0.7",21621813,2015,43.790045,-75.97397,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1221,910.363376820896,4309.78895255134,"2013","2018","03-SSAN_T10-0.7_21621813_2015_2013"
"282","03-TROB-8.1",21622117,2015,43.623889,-75.99722,NA,0,NA,"7/22/2015",NA,NA,NA,NA,NA,NA,NA,NA,1225,444.979709357769,1772.53993758923,"2013","2018","03-TROB-8.1_21622117_2015_2013"
"283","09-LSAL_T1-1.0",15450154,2015,44.961192,-74.495155,"Historic site 0.11 miles from recent site",0.11,NA,"9/21/2015","7/22/2014",NA,NA,NA,NA,NA,NA,NA,1497,1192.02321291495,5643.20644372355,"2013","2018","09-LSAL_T1-1.0_15450154_2015_2013"
"284","12-CANE-18.1",22741085,2015,43.18,-74.69639,"The epa site is .06 miles from the sampled site",0,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1320,323.496054278805,1640.45530660364,"2013","2018","12-CANE-18.1_22741085_2015_2013"
"285","12-CANW-46.3",22741243,2015,43.3745,-74.906799,NA,0,NA,"10/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,1322,323.496054278805,1640.45530660364,"2013","2018","12-CANW-46.3_22741243_2015_2013"
"286","12-CANW-5.3",22741573,2015,43.08304,-74.9849,"The epa site is .18 miles from the sampled site",0.18,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1323,323.496054278805,1640.45530660364,"2013","2018","12-CANW-5.3_22741573_2015_2013"
"287","12-CARO-7.9",22740859,2015,43.001801,-74.54849,NA,0,NA,"8/18/2015",NA,NA,NA,NA,NA,NA,NA,NA,1318,323.496054278805,1640.45530660364,"2013","2018","12-CARO-7.9_22740859_2015_2013"
"288","12-CLDB-0.1",22742725,2015,43.22472,-75.06333,NA,0,NA,"10/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,1326,421.957472572163,1680.83275792026,"2013","2018","12-CLDB-0.1_22742725_2015_2013"
"289","12-FLAT-6.6",22745505,2015,42.836399,-74.494499,NA,0,NA,"9/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1344,300.983114133157,1442.21031773577,"2013","2018","12-FLAT-6.6_22745505_2015_2013"
"290","12-GILT-1.7",22740563,2015,43.0813,-74.7938,"The epa site is .11 miles from the sampled site",0.11,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1317,421.957472572163,1680.83275792026,"2013","2018","12-GILT-1.7_22740563_2015_2013"
"291","12-LRUE-0.1",22744141,2015,42.906101,-73.9196,NA,0,NA,"8/20/2015",NA,NA,NA,NA,NA,NA,NA,NA,1335,1415.87920881483,6702.972381871,"2013","2018","12-LRUE-0.1_22744141_2015_2013"
"292","12-MOHK_T103-0.5",22745349,2015,42.889198,-74.5243,NA,0,NA,"9/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1342,1415.87920881483,6702.972381871,"2013","2018","12-MOHK_T103-0.5_22745349_2015_2013"
"293","12-PECC-0.7",22740535,2015,43.07889,-74.47945,NA,0,NA,"8/18/2015",NA,NA,NA,NA,NA,NA,NA,NA,1316,421.957472572163,1680.83275792026,"2013","2018","12-PECC-0.7_22740535_2015_2013"
"294","12-PLTR-3.9",3247442,2015,42.429901,-74.397003,NA,0,NA,"9/9/2015",NA,NA,NA,NA,NA,NA,NA,NA,1309,1415.87920881483,6702.972381871,"2013","2018","12-PLTR-3.9_3247442_2015_2013"
"295","04-BRON-4.7",15539305,2014,42.875885,-77.910178,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1067,278.770525972392,1110.45937672527,"2013","2018","04-BRON-4.7_15539305_2014_2013"
"296","04-KNNE-2.3",15539615,2014,42.818938,-77.628535,"Historic site 0.25 miles from recent site",0.25,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1071,278.770525972392,1110.45937672527,"2013","2018","04-KNNE-2.3_15539615_2014_2013"
"297","04-MILD-2.5",15547909,2014,42.537462,-77.671647,NA,0,NA,"7/3/2014",NA,NA,NA,NA,NA,NA,NA,NA,1084,178.77377707534,856.624088634367,"2013","2018","04-MILD-2.5_15547909_2014_2013"
"298","04-OATK_T6-0.4",15537603,2014,43.014245,-77.97419,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1061,707.634705536279,3350.04275656641,"2013","2018","04-OATK_T6-0.4_15537603_2014_2013"
"299","04-OATK-52.5",15541551,2014,42.687667,-78.122518,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1080,178.77377707534,856.624088634367,"2013","2018","04-OATK-52.5_15541551_2014_2013"
"300","04-RAGA_T16-1.8",15547435,2014,42.66729,-77.73054,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1081,707.634705536279,3350.04275656641,"2013","2018","04-RAGA_T16-1.8_15547435_2014_2013"
"301","04-RECK-15.6",15537431,2014,43.082987,-77.637903,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1060,178.77377707534,856.624088634367,"2013","2018","04-RECK-15.6_15537431_2014_2013"
"302","04-SPRG-5.2",15539193,2014,42.9081,-77.600903,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1065,178.77377707534,856.624088634367,"2013","2018","04-SPRG-5.2_15539193_2014_2013"
"303","09-BULC-0.4",15478795,2014,44.381778,-75.189401,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1523,576.942341895491,2298.20219032458,"2013","2018","09-BULC-0.4_15478795_2014_2013"
"304","09-DERR_T10-0.1",15455374,2014,44.715318,-74.546168,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1500,576.942341895491,2298.20219032458,"2013","2018","09-DERR_T10-0.1_15455374_2014_2013"
"305","09-GTCH_M-12.3",15492182,2014,44.068172,-75.227515,NA,0.33,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1536,607.526017309701,3080.77723302473,"2013","2018","09-GTCH_M-12.3_15492182_2014_2013"
"306","09-GTCH_T55-0.6",15491434,2014,44.283818,-75.602987,NA,0,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1533,576.942341895491,2298.20219032458,"2013","2018","09-GTCH_T55-0.6_15491434_2014_2013"
"307","09-PLUS-1.9",15448792,2014,44.934036,-74.401104,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1494,550.240877311224,2636.57007066234,"2013","2018","09-PLUS-1.9_15448792_2014_2013"
"308","09-SAL9-22.6",15449342,2014,44.836924,-74.270992,"Historic site 0.16 miles from recent site",0.16,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1495,607.526017309701,3080.77723302473,"2013","2018","09-SAL9-22.6_15449342_2014_2013"
"309","14-BEAV-22.2",1750379,2014,41.978533,-74.846998,NA,0,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1015,196.21820913178,781.619037574312,"2013","2018","14-BEAV-22.2_1750379_2014_2013"
"310","14-BIRC-0.8",2615124,2014,41.731732,-74.923095,NA,0.25,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1038,600.086503999616,2840.8943630226,"2013","2018","14-BIRC-0.8_2615124_2014_2013"
"311","14-CALL_N-4.0",2615092,2014,41.803707,-74.99499,NA,0.18,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1035,139.402543823155,667.970319861272,"2013","2018","14-CALL_N-4.0_2615092_2014_2013"
"312","14-DELA-75.3",2617298,2014,41.925498,-75.27505,NA,0.11,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1041,165.375730356941,838.623812745748,"2013","2018","14-DELA-75.3_2617298_2014_2013"
"313","14-EDEL-59.1",1748541,2014,42.206087,-74.60209,NA,0,NA,"8/5/2014",NA,NA,NA,NA,NA,NA,NA,NA,1008,196.21820913178,781.619037574312,"2013","2018","14-EDEL-59.1_1748541_2014_2013"
"314","14-FLYC_T2-0.6",2613856,2014,42.044645,-75.52465,NA,0,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1031,600.086503999616,2840.8943630226,"2013","2018","14-FLYC_T2-0.6_2613856_2014_2013"
"315","14-MONG_E-5.1",4147964,2014,41.742988,-74.69375,NA,0,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1052,196.21820913178,781.619037574312,"2013","2018","14-MONG_E-5.1_4147964_2014_2013"
"316","14-NEVR-0.5",4151522,2014,41.36083,-74.68584,"Picked, Moved to old SBU site NEVR-15- Historic site 0.34 miles from recent site",0.34,NA,"8/20/2019","8/6/2014","8/13/2012","9/2/2009","9/7/2005","8/3/2004",NA,NA,NA,1057,165.375730356941,838.623812745748,"2013","2018","14-NEVR-0.5_4151522_2014_2013"
"317","4-CRYD-2.3",15550239,2014,42.007739,-77.841723,NA,0,NA,"7/3/2014","9/7/2010","7/28/2009",NA,NA,NA,NA,NA,NA,1100,178.77377707534,856.624088634367,"2013","2018","4-CRYD-2.3_15550239_2014_2013"
"318","4-WIGW-0.7",15550853,2014,42.334685,-78.097979,NA,0,NA,"7/2/2014","7/28/2009",NA,NA,NA,NA,NA,NA,NA,1103,278.770525972392,1110.45937672527,"2013","2018","4-WIGW-0.7_15550853_2014_2013"
"319","9-LITL-3.5",15475943,2014,44.586095,-75.130814,NA,0,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1518,607.526017309701,3080.77723302473,"2013","2018","9-LITL-3.5_15475943_2014_2013"
"320","9-REGI-7.8",15456852,2014,44.924407,-74.72229,NA,0,NA,"8/11/2020","7/8/2020","7/2/2019","7/24/2018","7/12/2017","8/10/2016","7/9/2014","8/18/2010","9/16/2009",1504,607.526017309701,3080.77723302473,"2013","2018","9-REGI-7.8_15456852_2014_2013"
"321","9-SCKE-8.3",15502887,2014,44.7958,-75.266729,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1541,550.240877311224,2636.57007066234,"2013","2018","9-SCKE-8.3_15502887_2014_2013"
"322","9-WSCK-3.4",15484675,2014,44.06185,-75.82675,NA,0,NA,"9/23/2015","7/21/2014",NA,NA,NA,NA,NA,NA,NA,1528,576.942341895491,2298.20219032458,"2013","2018","9-WSCK-3.4_15484675_2014_2013"
"323","06-BIBS-6.6",9424397,2013,42.441709,-76.105604,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1591,1839.42900085923,8708.11698795449,"2013","2018","06-BIBS-6.6_9424397_2013_2013"
"324","06-BTNT_T14-0.5",8085583,2013,42.534741,-75.259709,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1555,1839.42900085923,8708.11698795449,"2013","2018","06-BTNT_T14-0.5_8085583_2013_2013"
"325","06-CATA_T7-1.6",8101909,2013,42.153691,-76.331597,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1567,559.609902945217,2229.15985061986,"2013","2018","06-CATA_T7-1.6_8101909_2013_2013"
"326","06-CAYU_T41-0.6",8102743,2013,42.241247,-76.626777,"Historic site 0.22 miles from recent site",0.22,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1572,1839.42900085923,8708.11698795449,"2013","2018","06-CAYU_T41-0.6_8102743_2013_2013"
"327","06-CSTL-4.7",9423545,2013,42.213305,-75.907283,"Historic site 0.11 miles from recent site",0.11,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1588,427.18606589501,2046.9326114892,"2013","2018","06-CSTL-4.7_9423545_2013_2013"
"328","06-FROS-1.2",8102139,2013,42.109137,-76.404489,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1569,559.609902945217,2229.15985061986,"2013","2018","06-FROS-1.2_8102139_2013_2013"
"329","06-NANG-21.6",9423845,2013,42.325,-75.77167,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1590,442.461830111482,2243.7332622004,"2013","2018","06-NANG-21.6_9423845_2013_2013"
"330","06-NANG-49.3",9420681,2013,42.56556,-75.52278,"Historic site 0.20 miles from recent site",0.2,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1579,442.461830111482,2243.7332622004,"2013","2018","06-NANG-49.3_9420681_2013_2013"
"331","06-OCON-0.1",8083677,2013,42.692243,-74.845116,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1544,1839.42900085923,8708.11698795449,"2013","2018","06-OCON-0.1_8083677_2013_2013"
"332","06-OSBO_T16-0.3",9423551,2013,42.20017,-75.733479,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1589,1839.42900085923,8708.11698795449,"2013","2018","06-OSBO_T16-0.3_9423551_2013_2013"
"333","06-OTSL-46.0",9419977,2013,42.79021,-75.71546,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1574,427.18606589501,2046.9326114892,"2013","2018","06-OTSL-46.0_9419977_2013_2013"
"334","06-USSQ_T118-1.0",8087345,2013,42.123497,-75.582229,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1559,559.609902945217,2229.15985061986,"2013","2018","06-USSQ_T118-1.0_8087345_2013_2013"
"335","06-WHEB-3.1",9423361,2013,42.322212,-75.703554,"Historic site 0.38 miles from recent site",0.38,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1587,559.609902945217,2229.15985061986,"2013","2018","06-WHEB-3.1_9423361_2013_2013"
"336","10-CORB-6.0",9521333,2013,44.916747,-73.468484,NA,0.11,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1157,543.480096968788,2572.91162791189,"2013","2018","10-CORB-6.0_9521333_2013_2013"
"337","10-FICK_T1-1.0",9524647,2013,44.346409,-74.184678,NA,0,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1168,543.480096968788,2572.91162791189,"2013","2018","10-FICK_T1-1.0_9524647_2013_2013"
"338","10-FLOS-0.1",9524415,2013,44.325146,-74.380837,"Historic site 0.42 miles from recent site",0.46,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1166,154.32249073035,739.461710438442,"2013","2018","10-FLOS-0.1_9524415_2013_2013"
"339","10-GCHZ-27.4",9521097,2013,44.912986,-73.64032,NA,0,NA,"8/22/2013","8/15/2013",NA,NA,NA,NA,NA,NA,NA,1152,154.32249073035,739.461710438442,"2013","2018","10-GCHZ-27.4_9521097_2013_2013"
"340","10-HLET-1.3",10312680,2013,43.630542,-73.492534,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1195,543.480096968788,2572.91162791189,"2013","2018","10-HLET-1.3_10312680_2013_2013"
"341","10-MCKN-6.4",10311368,2013,44.032068,-73.541829,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1190,543.480096968788,2572.91162791189,"2013","2018","10-MCKN-6.4_10311368_2013_2013"
"342","10-METT-17.7",10313430,2013,43.41914,-73.276196,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1196,154.32249073035,739.461710438442,"2013","2018","10-METT-17.7_10313430_2013_2013"
"343","10-NSAR_T31-2.0",9522527,2013,44.532379,-74.158709,"Only macro data 2013",0,NA,"8/6/2013",NA,NA,NA,NA,NA,NA,NA,NA,1163,178.934019845291,712.768896422098,"2013","2018","10-NSAR_T31-2.0_9522527_2013_2013"
"344","10-PUTM-13.2",10312612,2013,43.875302,-73.538696,"Historic site 0.13 miles from recent site",0.13,NA,"7/19/2018","8/14/2013","8/19/2009",NA,NA,NA,NA,NA,NA,1193,178.934019845291,712.768896422098,"2013","2018","10-PUTM-13.2_10312612_2013_2013"
"345","10-RAYB_T4-0.2",9524463,2013,44.295274,-74.061207,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1167,543.480096968788,2572.91162791189,"2013","2018","10-RAYB_T4-0.2_9524463_2013_2013"
"346","10-RORE-2.3",9528359,2013,44.174475,-73.650149,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1185,543.480096968788,2572.91162791189,"2013","2018","10-RORE-2.3_9528359_2013_2013"
"347","10-SARA-23.6",9521225,2013,44.631548,-73.758807,"Historic site 0.49 miles from recent site",0.49,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1154,106.297647173954,539.037608278548,"2013","2018","10-SARA-23.6_9521225_2013_2013"
"348","10-SPRU-14.6",9528315,2013,44.277789,-73.672259,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1181,543.480096968788,2572.91162791189,"2013","2018","10-SPRU-14.6_9528315_2013_2013"
"349","10-SPRU-6.8",9528309,2013,44.267562,-73.551558,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1180,178.934019845291,712.768896422098,"2013","2018","10-SPRU-6.8_9528309_2013_2013"
"350","10-THAF-2.6",10313448,2013,43.405587,-73.57759,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1198,178.934019845291,712.768896422098,"2013","2018","10-THAF-2.6_10313448_2013_2013"
"351","17-BEVD-2.1",9496274,2013,40.827746,-72.658564,NA,0.14,NA,"9/17/2013",NA,NA,NA,NA,NA,NA,NA,NA,895,41.5630910326697,165.563141949537,"2013","2018","17-BEVD-2.1_9496274_2013_2013"
"352","17-BRNX-12.3",6241835,2013,40.96083,-73.82083,"Historic site 0.11 miles from recent site",0.11,NA,"9/11/2018","9/12/2014","9/19/2013","6/4/2003","9/23/1998",NA,NA,NA,NA,877,41.5630910326697,165.563141949537,"2013","2018","17-BRNX-12.3_6241835_2013_2013"
"353","17-BRNX-9.2",6241853,2013,40.915,-73.849,NA,0.17,NA,"9/12/2014","9/19/2013","9/9/2013","9/10/2008",NA,NA,NA,NA,NA,881,36.0793341113604,172.880090174826,"2013","2018","17-BRNX-9.2_6241853_2013_2013"
"354","17-MANH-1.2",6240223,2013,41.042895,-73.7975,NA,0,NA,"9/18/2013",NA,NA,NA,NA,NA,NA,NA,NA,872,200.153314401332,947.554092340324,"2013","2018","17-MANH-1.2_6240223_2013_2013"
"355","17-MILR-3.5",9499704,2013,40.679124,-73.662524,NA,0.34,NA,"9/10/2014","9/18/2013",NA,NA,NA,NA,NA,NA,NA,905,200.153314401332,947.554092340324,"2013","2018","17-MILR-3.5_9499704_2013_2013"
"356","17-PECN-3.2",9496622,2013,40.91778,-72.67722,NA,0.23,NA,"9/17/2013",NA,NA,NA,NA,NA,NA,NA,NA,898,36.0793341113604,172.880090174826,"2013","2018","17-PECN-3.2_9496622_2013_2013"
"357","03-LSAM_N-12.1",21625683,2012,43.408809,-76.003583,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2313,210.641302208062,858.817724768969,"2008","2013","03-LSAM_N-12.1_21625683_2012_2008"
"358","05-BENN-11.0",8110649,2012,42.13975,-77.64636,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1906,61.9752951061774,252.683027388422,"2008","2013","05-BENN-11.0_8110649_2012_2008"
"359","05-BGCK-0.6",8110499,2012,42.353,-77.66016,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1902,61.9752951061774,252.683027388422,"2008","2013","05-BGCK-0.6_8110499_2012_2008"
"360","05-CHEM-15.7",8118457,2012,42.05833,-76.76056,NA,0,NA,"8/28/2017",NA,NA,NA,NA,NA,NA,NA,NA,1897,33.7408001243546,163.691161387751,"2008","2013","05-CHEM-15.7_8118457_2012_2008"
"361","05-CHEM-28.3",8118419,2012,42.120085,-76.934201,NA,0,NA,"8/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,1908,33.7408001243546,163.691161387751,"2008","2013","05-CHEM-28.3_8118419_2012_2008"
"362","05-COHO-23.6",8118881,2012,42.36982,-77.36546,NA,0,NA,"8/23/2018","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1910,33.7408001243546,163.691161387751,"2008","2013","05-COHO-23.6_8118881_2012_2008"
"363","05-DRYR-2.4",8118147,2012,42.053908,-76.899448,"Historic site 0.22 miles from recent site",0.22,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1892,172.215471693403,1156.59651230413,"2008","2013","05-DRYR-2.4_8118147_2012_2008"
"364","05-GOLT-2.9",8117977,2012,42.099652,-76.756599,"Historic site 0.27 miles from recent site",0.27,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1909,35.5784895160767,156.012827167231,"2008","2013","05-GOLT-2.9_8117977_2012_2008"
"365","05-MALL-0.1",8118097,2012,42.0547,-76.62339,NA,0,NA,"8/28/2017","9/10/2013","7/31/2012",NA,NA,NA,NA,NA,NA,1889,61.9752951061774,252.683027388422,"2008","2013","05-MALL-0.1_8118097_2012_2008"
"366","05-MDCR-0.9",8118975,2012,42.29023,-77.22003,NA,0,NA,"8/29/2017","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1891,35.5784895160767,156.012827167231,"2008","2013","05-MDCR-0.9_8118975_2012_2008"
"367","05-MINK-0.4",8110809,2012,42.003609,-77.599913,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1899,172.215471693403,1156.59651230413,"2008","2013","05-MINK-0.4_8110809_2012_2008"
"368","05-POSC_T5-0.9",8121477,2012,42.226545,-76.972573,NA,0.38,NA,"8/30/2022",NA,NA,NA,NA,NA,NA,NA,NA,1912,61.9752951061774,252.683027388422,"2008","2013","05-POSC_T5-0.9_8121477_2012_2008"
"369","05-STEO-0.6",8110701,2012,42.10653,-77.1458,NA,0,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1888,33.7408001243546,163.691161387751,"2008","2013","05-STEO-0.6_8110701_2012_2008"
"370","05-STEO-28.7",8110899,2012,42.25261,-77.51772,NA,0,NA,"8/9/2017","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1895,33.7408001243546,163.691161387751,"2008","2013","05-STEO-28.7_8110899_2012_2008"
"371","05-STEO-9.7",8110681,2012,42.11616,-77.29913,NA,0,NA,"8/9/2017","9/10/2013","8/1/2012","9/3/2008",NA,NA,NA,NA,NA,1911,33.7408001243546,163.691161387751,"2008","2013","05-STEO-9.7_8110681_2012_2008"
"372","05-TRPS_T4-4.1",8110797,2012,42.05806,-77.507741,"Historic site 0.17 miles from recent site",0.17,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1915,172.215471693403,1156.59651230413,"2008","2013","05-TRPS_T4-4.1_8110797_2012_2008"
"373","05-TUSC-0.5",8110925,2012,42.10327,-77.23372,NA,0,NA,"8/9/2017","9/10/2013","7/31/2012",NA,NA,NA,NA,NA,NA,1904,35.5784895160767,156.012827167231,"2008","2013","05-TUSC-0.5_8110925_2012_2008"
"374","08-BLAC-7.6",15512868,2012,43.850565,-75.313486,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1850,51.7553047522084,226.948685149915,"2008","2013","08-BLAC-7.6_15512868_2012_2008"
"375","08-BLCK_T69-0.5",15513550,2012,43.670289,-75.376282,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1814,257.969706517709,1732.52066091766,"2008","2013","08-BLCK_T69-0.5_15513550_2012_2008"
"376","08-BLCK-105.4",15517566,2012,43.410831,-75.096664,NA,0,NA,"9/12/2017","8/20/2013","7/10/2012",NA,NA,NA,NA,NA,NA,1851,51.7553047522084,226.948685149915,"2008","2013","08-BLCK-105.4_15517566_2012_2008"
"377","08-BLCK-88.1",15517768,2012,43.49389,-75.27583,NA,0,NA,"7/10/2012","9/30/2008","8/30/2008",NA,NA,NA,NA,NA,NA,1827,54.844876403636,266.076129836608,"2008","2013","08-BLCK-88.1_15517768_2012_2008"
"378","08-CDON-4.1",15512824,2012,43.867568,-75.419668,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1848,257.969706517709,1732.52066091766,"2008","2013","08-CDON-4.1_15512824_2012_2008"
"379","08-CMMG-4.2",15514114,2012,43.503913,-75.203802,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,1823,97.7763732281922,398.649654705675,"2008","2013","08-CMMG-4.2_15514114_2012_2008"
"380","08-DEER_W-2.2",15514372,2012,43.750769,-75.755523,NA,0,NA,"9/13/2017","7/11/2012",NA,NA,NA,NA,NA,NA,NA,1812,97.7763732281922,398.649654705675,"2008","2013","08-DEER_W-2.2_15514372_2012_2008"
"381","08-DEER-27.6",15513342,2012,43.723389,-75.701389,NA,0,NA,"9/13/2022","8/1/2004",NA,NA,NA,NA,NA,NA,NA,1828,97.7763732281922,398.649654705675,"2008","2013","08-DEER-27.6_15513342_2012_2008"
"382","08-KLSY-2.0",15509074,2012,44.005521,-75.902547,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1817,97.7763732281922,398.649654705675,"2008","2013","08-KLSY-2.0_15509074_2012_2008"
"383","08-LIZA-1.2",15512790,2012,43.870526,-75.08198,"Hisoric site 0.13 miles from recent site",0.13,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1835,257.969706517709,1732.52066091766,"2008","2013","08-LIZA-1.2_15512790_2012_2008"
"384","08-MLER-1.9",15513824,2012,43.569359,-75.304085,NA,0,NA,"7/10/2012",NA,NA,NA,NA,NA,NA,NA,NA,1841,257.969706517709,1732.52066091766,"2008","2013","08-MLER-1.9_15513824_2012_2008"
"385","08-MLLL_T7-0.8",15513088,2012,43.789605,-75.54879,NA,0,NA,"9/14/2022","8/1/2004",NA,NA,NA,NA,NA,NA,NA,1800,97.7763732281922,398.649654705675,"2008","2013","08-MLLL_T7-0.8_15513088_2012_2008"
"386","08-MOOS_S-0.1",15511482,2012,43.642502,-74.95472,NA,0,NA,"9/12/2017","7/10/2012",NA,NA,NA,NA,NA,NA,NA,1849,54.844876403636,266.076129836608,"2008","2013","08-MOOS_S-0.1_15511482_2012_2008"
"387","08-MOOS-11.4",15515158,2012,43.605611,-75.185978,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,1810,54.844876403636,266.076129836608,"2008","2013","08-MOOS-11.4_15515158_2012_2008"
