"","SMAS_ID","COMID","YEAR","LAT","LONG","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","start","end","matching"
"245","07-COWA_T10-0.9",22024102,2016,43.091923,-75.675723,"Historic site 0.11 miles from recent site",0.11,NA,"7/14/2016","9/27/1994",NA,NA,NA,NA,NA,NA,NA,1440,2105.02650528306,"2013","2018","07-COWA_T10-0.9_22024102_2016_2013"
"246","07-DRYO-0.8",21983067,2016,42.469094,-76.289535,"Historic site 0.41 miles from recent site",0.41,NA,"7/13/2016","7/17/1990",NA,NA,NA,NA,NA,NA,NA,1426,471.747728667336,"2013","2018","07-DRYO-0.8_21983067_2016_2013"
"247","07-FLNT-11.1",21981401,2016,42.858589,-77.10913,NA,0,NA,"7/12/2016","9/7/1989",NA,NA,NA,NA,NA,NA,NA,1421,434.199451408014,"2013","2018","07-FLNT-11.1_21981401_2016_2013"
"248","07-FURB-1.1",21974653,2016,43.016599,-76.173767,"Historic site 0.13 miles from recent site",0.13,NA,"7/13/2016","7/17/1990",NA,NA,NA,NA,NA,NA,NA,1400,603.405916796046,"2013","2018","07-FURB-1.1_21974653_2016_2013"
"249","07-JACB-1.9",21981783,2016,42.683204,-77.051365,NA,0.5,NA,"8/2/2018","7/12/2016","6/6/1990",NA,NA,NA,NA,NA,NA,1422,2105.02650528306,"2013","2018","07-JACB-1.9_21981783_2016_2013"
"250","07-SKAN_T4-1.5",21977033,2016,42.993313,-76.47112,"Historic site 0.45 miles from recent site",0.45,NA,"7/13/2016","6/16/1992",NA,NA,NA,NA,NA,NA,NA,1405,603.405916796046,"2013","2018","07-SKAN_T4-1.5_21977033_2016_2013"
"251","07-SRAG-9.0",22024230,2016,43.05444,-75.84611,"Moved upstream to SRAG-00, old SBU site- Historic site 0.33 miles from recent site",0.33,NA,"7/13/2016","7/16/1996","6/16/1992",NA,NA,NA,NA,NA,NA,1442,603.405916796046,"2013","2018","07-SRAG-9.0_22024230_2016_2013"
"252","11-CRWH-2.3",22289877,2016,42.975157,-73.345817,"Historic site 0.14 miles from recent site",0.14,NA,"8/5/2016",NA,NA,NA,NA,NA,NA,NA,NA,1599,1021.89269622329,"2013","2018","11-CRWH-2.3_22289877_2016_2013"
"253","11-ESTN-3.4",22296192,2016,43.29508,-74.19261,"moved upstream to STNC-E, old SBU site- Historic site 0.36 miles from recent site",0.36,NA,"8/4/2016","7/25/2012","7/11/2006","9/18/2001",NA,NA,NA,NA,NA,1613,306.635055997138,"2013","2018","11-ESTN-3.4_22296192_2016_2013"
"254","11-FISB-8.4",22306237,2016,43.977386,-74.27055,NA,0,NA,"8/2/2016",NA,NA,NA,NA,NA,NA,NA,NA,1633,206.996183206361,"2013","2018","11-FISB-8.4_22306237_2016_2013"
"255","11-HART-1.5",22288307,2016,43.10722,-73.50111,"moved upstream to HART-01, old SBU site- Historic site 0.37 miles from recent site- Only macro data 2016",0.37,NA,"8/4/2016","7/12/2006",NA,NA,NA,NA,NA,NA,NA,1595,1021.89269622329,"2013","2018","11-HART-1.5_22288307_2016_2013"
"256","11-PERP-0.8",22305429,2016,43.980992,-74.034242,NA,0,NA,"8/2/2016",NA,NA,NA,NA,NA,NA,NA,NA,1628,316.261657915008,"2013","2018","11-PERP-0.8_22305429_2016_2013"
"257","11-PLUK-0.1",22289959,2016,42.919896,-73.720046,NA,0,NA,"8/4/2016",NA,NA,NA,NA,NA,NA,NA,NA,1601,316.261657915008,"2013","2018","11-PLUK-0.1_22289959_2016_2013"
"258","11-SACN-55.1",22295692,2016,43.48889,-74.27278,"moved upstream to SACN-A, old SBU site- Historic site 0.50 miles from recent site, possible confluence between sites",0.5,NA,"8/3/2016","9/18/2001",NA,NA,NA,NA,NA,NA,NA,1608,206.996183206361,"2013","2018","11-SACN-55.1_22295692_2016_2013"
"259","11-WACK-3.8",22305525,2016,43.91861,-74.02194,NA,0,NA,"8/2/2016",NA,NA,NA,NA,NA,NA,NA,NA,1629,316.261657915008,"2013","2018","11-WACK-3.8_22305525_2016_2013"
"260","01-BUFC_T59-0.8",15575877,2015,42.631802,-78.4393,NA,0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1378,238.708187449758,"2013","2018","01-BUFC_T59-0.8_15575877_2015_2013"
"261","01-CATT-48.4",15581385,2015,42.53371,-78.47919,"While there was a sampling site sampled in 2015, the sampled site was .38 miles from the epa site which is >.1 miles",0.38,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1387,247.03200530225,"2013","2018","01-CATT-48.4_15581385_2015_2013"
"262","01-CAZE_E-7.1",15575329,2015,42.7272,-78.591,"Little sample event info included",0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1375,247.03200530225,"2013","2018","01-CAZE_E-7.1_15575329_2015_2013"
"263","01-CAZE_T3-1.4",15576317,2015,42.810699,-78.74549,NA,0,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1381,385.747736595784,"2013","2018","01-CAZE_T3-1.4_15576317_2015_2013"
"264","01-CRKB-2.1",9840068,2015,42.46938,-79.3309,"Only .14 river miles away from one another",0.14,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1350,385.747736595784,"2013","2018","01-CRKB-2.1_9840068_2015_2013"
"265","01-DURK-2.7",15569301,2015,42.887001,-78.4646,"There was also a record for a sampling on 10/2/2015",0,NA,"8/4/2015","10/2/2015",NA,NA,NA,NA,NA,NA,NA,1368,238.708187449758,"2013","2018","01-DURK-2.7_15569301_2015_2013"
"266","01-HUNE-5.9",15576347,2015,42.717098,-78.534103,"Little sample event info included",0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1384,238.708187449758,"2013","2018","01-HUNE-5.9_15576347_2015_2013"
"267","01-LITI-0.9",15581857,2015,42.522499,-79.0063,"Well within acceptable distance",0,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1392,385.747736595784,"2013","2018","01-LITI-0.9_15581857_2015_2013"
"268","01-SHED-3.6",15576341,2015,42.749199,-78.442101,NA,0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1383,238.708187449758,"2013","2018","01-SHED-3.6_15576341_2015_2013"
"269","01-SILV-6.7",9839478,2015,42.503399,-79.103798,NA,0,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1349,238.708187449758,"2013","2018","01-SILV-6.7_9839478_2015_2013"
"270","01-TEEN-24.2",15576043,2015,42.6,-78.72,NA,0,NA,"9/16/2020",NA,NA,NA,NA,NA,NA,NA,NA,1380,247.03200530225,"2013","2018","01-TEEN-24.2_15576043_2015_2013"
"271","01-TEES-0.1",15575519,2015,42.6987,-78.901398,NA,0,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1376,247.03200530225,"2013","2018","01-TEES-0.1_15575519_2015_2013"
"272","01-TONA_T39-0.4",15569363,2015,42.871201,-78.26519,NA,0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1369,238.708187449758,"2013","2018","01-TONA_T39-0.4_15569363_2015_2013"
"273","01-TONA-103.5",15569657,2015,42.6898,-78.363602,NA,0,NA,"8/6/2015",NA,NA,NA,NA,NA,NA,NA,NA,1371,238.708187449758,"2013","2018","01-TONA-103.5_15569657_2015_2013"
"274","01-TWEN-4.0",9840280,2015,42.2295,-79.758102,NA,0,NA,"8/5/2015",NA,NA,NA,NA,NA,NA,NA,NA,1355,238.708187449758,"2013","2018","01-TWEN-4.0_9840280_2015_2013"
"275","03-GRUN_T1-2.7",21621819,2015,43.78524,-75.83708,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1221,444.979709357769,"2013","2018","03-GRUN_T1-2.7_21621819_2015_2013"
"276","03-LGRN_T2-0.1",21623825,2015,43.501267,-76.08213,"Macro only 2015",0,NA,"7/23/2015",NA,NA,NA,NA,NA,NA,NA,NA,1232,910.363376820896,"2013","2018","03-LGRN_T2-0.1_21623825_2015_2013"
"277","03-REDR_T10-1.1",21632213,2015,43.247429,-76.74335,NA,0,NA,"7/23/2015",NA,NA,NA,NA,NA,NA,NA,NA,1242,910.363376820896,"2013","2018","03-REDR_T10-1.1_21632213_2015_2013"
"278","03-SALM_E-1.8",21624805,2015,43.495697,-75.62419,"Macro only 2015",0,NA,"7/22/2015",NA,NA,NA,NA,NA,NA,NA,NA,1235,444.979709357769,"2013","2018","03-SALM_E-1.8_21624805_2015_2013"
"279","03-SAND-29.3",21621657,2015,43.891673,-75.810853,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1218,356.266112271537,"2013","2018","03-SAND-29.3_21621657_2015_2013"
"280","03-SAND-8.4",21624003,2015,43.791698,-76.1075,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1234,248.102172232999,"2013","2018","03-SAND-8.4_21624003_2015_2013"
"281","03-SKIN_T4-1.1",21623425,2015,43.695777,-76.05288,NA,0,NA,"7/22/2015",NA,NA,NA,NA,NA,NA,NA,NA,1229,444.979709357769,"2013","2018","03-SKIN_T4-1.1_21623425_2015_2013"
"282","03-SSAN_T10-0.7",21621813,2015,43.790045,-75.97397,NA,0,NA,"7/21/2015",NA,NA,NA,NA,NA,NA,NA,NA,1220,910.363376820896,"2013","2018","03-SSAN_T10-0.7_21621813_2015_2013"
"283","03-TROB-8.1",21622117,2015,43.623889,-75.99722,NA,0,NA,"7/22/2015",NA,NA,NA,NA,NA,NA,NA,NA,1224,444.979709357769,"2013","2018","03-TROB-8.1_21622117_2015_2013"
"284","09-LSAL_T1-1.0",15450154,2015,44.961192,-74.495155,"Historic site 0.11 miles from recent site",0.11,NA,"9/21/2015","7/22/2014",NA,NA,NA,NA,NA,NA,NA,1496,1192.02321291495,"2013","2018","09-LSAL_T1-1.0_15450154_2015_2013"
"285","12-CANE-18.1",22741085,2015,43.18,-74.69639,"The epa site is .06 miles from the sampled site",0,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1319,323.496054278805,"2013","2018","12-CANE-18.1_22741085_2015_2013"
"286","12-CANW-46.3",22741243,2015,43.3745,-74.906799,NA,0,NA,"10/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,1321,323.496054278805,"2013","2018","12-CANW-46.3_22741243_2015_2013"
"287","12-CANW-5.3",22741573,2015,43.08304,-74.9849,"The epa site is .18 miles from the sampled site",0.18,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1322,323.496054278805,"2013","2018","12-CANW-5.3_22741573_2015_2013"
"288","12-CARO-7.9",22740859,2015,43.001801,-74.54849,NA,0,NA,"8/18/2015",NA,NA,NA,NA,NA,NA,NA,NA,1317,323.496054278805,"2013","2018","12-CARO-7.9_22740859_2015_2013"
"289","12-CLDB-0.1",22742725,2015,43.22472,-75.06333,NA,0,NA,"10/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,1325,421.957472572163,"2013","2018","12-CLDB-0.1_22742725_2015_2013"
"290","12-FLAT-6.6",22745505,2015,42.836399,-74.494499,NA,0,NA,"9/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1343,300.983114133157,"2013","2018","12-FLAT-6.6_22745505_2015_2013"
"291","12-GILT-1.7",22740563,2015,43.0813,-74.7938,"The epa site is .11 miles from the sampled site",0.11,NA,"10/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1316,421.957472572163,"2013","2018","12-GILT-1.7_22740563_2015_2013"
"292","12-LRUE-0.1",22744141,2015,42.906101,-73.9196,NA,0,NA,"8/20/2015",NA,NA,NA,NA,NA,NA,NA,NA,1334,1415.87920881483,"2013","2018","12-LRUE-0.1_22744141_2015_2013"
"293","12-MOHK_T103-0.5",22745349,2015,42.889198,-74.5243,NA,0,NA,"9/2/2015",NA,NA,NA,NA,NA,NA,NA,NA,1341,1415.87920881483,"2013","2018","12-MOHK_T103-0.5_22745349_2015_2013"
"294","12-PECC-0.7",22740535,2015,43.07889,-74.47945,NA,0,NA,"8/18/2015",NA,NA,NA,NA,NA,NA,NA,NA,1315,421.957472572163,"2013","2018","12-PECC-0.7_22740535_2015_2013"
"295","12-PLTR-3.9",3247442,2015,42.429901,-74.397003,NA,0,NA,"9/9/2015",NA,NA,NA,NA,NA,NA,NA,NA,1308,1415.87920881483,"2013","2018","12-PLTR-3.9_3247442_2015_2013"
"296","04-BRON-4.7",15539305,2014,42.875885,-77.910178,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1066,278.770525972392,"2013","2018","04-BRON-4.7_15539305_2014_2013"
"297","04-KNNE-2.3",15539615,2014,42.818938,-77.628535,"Historic site 0.25 miles from recent site",0.25,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1070,278.770525972392,"2013","2018","04-KNNE-2.3_15539615_2014_2013"
"298","04-MILD-2.5",15547909,2014,42.537462,-77.671647,NA,0,NA,"7/3/2014",NA,NA,NA,NA,NA,NA,NA,NA,1083,178.77377707534,"2013","2018","04-MILD-2.5_15547909_2014_2013"
"299","04-OATK_T6-0.4",15537603,2014,43.014245,-77.97419,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1060,707.634705536279,"2013","2018","04-OATK_T6-0.4_15537603_2014_2013"
"300","04-OATK-52.5",15541551,2014,42.687667,-78.122518,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1079,178.77377707534,"2013","2018","04-OATK-52.5_15541551_2014_2013"
"301","04-RAGA_T16-1.8",15547435,2014,42.66729,-77.73054,NA,0,NA,"7/2/2014",NA,NA,NA,NA,NA,NA,NA,NA,1080,707.634705536279,"2013","2018","04-RAGA_T16-1.8_15547435_2014_2013"
"302","04-RECK-15.6",15537431,2014,43.082987,-77.637903,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1059,178.77377707534,"2013","2018","04-RECK-15.6_15537431_2014_2013"
"303","04-SPRG-5.2",15539193,2014,42.9081,-77.600903,NA,0,NA,"7/1/2014",NA,NA,NA,NA,NA,NA,NA,NA,1064,178.77377707534,"2013","2018","04-SPRG-5.2_15539193_2014_2013"
"304","09-BULC-0.4",15478795,2014,44.381778,-75.189401,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1522,576.942341895491,"2013","2018","09-BULC-0.4_15478795_2014_2013"
"305","09-DERR_T10-0.1",15455374,2014,44.715318,-74.546168,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1499,576.942341895491,"2013","2018","09-DERR_T10-0.1_15455374_2014_2013"
"306","09-GTCH_M-12.3",15492182,2014,44.068172,-75.227515,NA,0.33,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1535,607.526017309701,"2013","2018","09-GTCH_M-12.3_15492182_2014_2013"
"307","09-GTCH_T55-0.6",15491434,2014,44.283818,-75.602987,NA,0,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1532,576.942341895491,"2013","2018","09-GTCH_T55-0.6_15491434_2014_2013"
"308","09-PLUS-1.9",15448792,2014,44.934036,-74.401104,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1493,550.240877311224,"2013","2018","09-PLUS-1.9_15448792_2014_2013"
"309","09-SAL9-22.6",15449342,2014,44.836924,-74.270992,"Historic site 0.16 miles from recent site",0.16,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1494,607.526017309701,"2013","2018","09-SAL9-22.6_15449342_2014_2013"
"310","14-BEAV-22.2",1750379,2014,41.978533,-74.846998,NA,0,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1014,196.21820913178,"2013","2018","14-BEAV-22.2_1750379_2014_2013"
"311","14-BIRC-0.8",2615124,2014,41.731732,-74.923095,NA,0.25,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1037,600.086503999616,"2013","2018","14-BIRC-0.8_2615124_2014_2013"
"312","14-CALL_N-4.0",2615092,2014,41.803707,-74.99499,NA,0.18,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1034,139.402543823155,"2013","2018","14-CALL_N-4.0_2615092_2014_2013"
"313","14-DELA-75.3",2617298,2014,41.925498,-75.27505,NA,0.11,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1040,165.375730356941,"2013","2018","14-DELA-75.3_2617298_2014_2013"
"314","14-EDEL-59.1",1748541,2014,42.206087,-74.60209,NA,0,NA,"8/5/2014",NA,NA,NA,NA,NA,NA,NA,NA,1007,196.21820913178,"2013","2018","14-EDEL-59.1_1748541_2014_2013"
"315","14-FLYC_T2-0.6",2613856,2014,42.044645,-75.52465,NA,0,NA,"8/7/2014",NA,NA,NA,NA,NA,NA,NA,NA,1030,600.086503999616,"2013","2018","14-FLYC_T2-0.6_2613856_2014_2013"
"316","14-MONG_E-5.1",4147964,2014,41.742988,-74.69375,NA,0,NA,"8/6/2014",NA,NA,NA,NA,NA,NA,NA,NA,1051,196.21820913178,"2013","2018","14-MONG_E-5.1_4147964_2014_2013"
"317","14-NEVR-0.5",4151522,2014,41.36083,-74.68584,"Picked, Moved to old SBU site NEVR-15- Historic site 0.34 miles from recent site",0.34,NA,"8/20/2019","8/6/2014","8/13/2012","9/2/2009","9/7/2005","8/3/2004",NA,NA,NA,1056,165.375730356941,"2013","2018","14-NEVR-0.5_4151522_2014_2013"
"318","4-CRYD-2.3",15550239,2014,42.007739,-77.841723,NA,0,NA,"7/3/2014","9/7/2010","7/28/2009",NA,NA,NA,NA,NA,NA,1099,178.77377707534,"2013","2018","4-CRYD-2.3_15550239_2014_2013"
"319","4-WIGW-0.7",15550853,2014,42.334685,-78.097979,NA,0,NA,"7/2/2014","7/28/2009",NA,NA,NA,NA,NA,NA,NA,1102,278.770525972392,"2013","2018","4-WIGW-0.7_15550853_2014_2013"
"320","9-LITL-3.5",15475943,2014,44.586095,-75.130814,NA,0,NA,"7/21/2014",NA,NA,NA,NA,NA,NA,NA,NA,1517,607.526017309701,"2013","2018","9-LITL-3.5_15475943_2014_2013"
"321","9-REGI-7.8",15456852,2014,44.924407,-74.72229,NA,0,NA,"8/11/2020","7/8/2020","7/2/2019","7/24/2018","7/12/2017","8/10/2016","7/9/2014","8/18/2010","9/16/2009",1503,607.526017309701,"2013","2018","9-REGI-7.8_15456852_2014_2013"
"322","9-SCKE-8.3",15502887,2014,44.7958,-75.266729,NA,0,NA,"7/22/2014",NA,NA,NA,NA,NA,NA,NA,NA,1540,550.240877311224,"2013","2018","9-SCKE-8.3_15502887_2014_2013"
"323","9-WSCK-3.4",15484675,2014,44.06185,-75.82675,NA,0,NA,"9/23/2015","7/21/2014",NA,NA,NA,NA,NA,NA,NA,1527,576.942341895491,"2013","2018","9-WSCK-3.4_15484675_2014_2013"
"324","06-BIBS-6.6",9424397,2013,42.441709,-76.105604,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1590,1839.42900085923,"2013","2018","06-BIBS-6.6_9424397_2013_2013"
"325","06-BTNT_T14-0.5",8085583,2013,42.534741,-75.259709,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1554,1839.42900085923,"2013","2018","06-BTNT_T14-0.5_8085583_2013_2013"
"326","06-CATA_T7-1.6",8101909,2013,42.153691,-76.331597,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1566,559.609902945217,"2013","2018","06-CATA_T7-1.6_8101909_2013_2013"
"327","06-CAYU_T41-0.6",8102743,2013,42.241247,-76.626777,"Historic site 0.22 miles from recent site",0.22,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1571,1839.42900085923,"2013","2018","06-CAYU_T41-0.6_8102743_2013_2013"
"328","06-CSTL-4.7",9423545,2013,42.213305,-75.907283,"Historic site 0.11 miles from recent site",0.11,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1587,427.18606589501,"2013","2018","06-CSTL-4.7_9423545_2013_2013"
"329","06-FROS-1.2",8102139,2013,42.109137,-76.404489,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1568,559.609902945217,"2013","2018","06-FROS-1.2_8102139_2013_2013"
"330","06-NANG-21.6",9423845,2013,42.325,-75.77167,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1589,442.461830111482,"2013","2018","06-NANG-21.6_9423845_2013_2013"
"331","06-NANG-49.3",9420681,2013,42.56556,-75.52278,"Historic site 0.20 miles from recent site",0.2,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1578,442.461830111482,"2013","2018","06-NANG-49.3_9420681_2013_2013"
"332","06-OCON-0.1",8083677,2013,42.692243,-74.845116,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1543,1839.42900085923,"2013","2018","06-OCON-0.1_8083677_2013_2013"
"333","06-OSBO_T16-0.3",9423551,2013,42.20017,-75.733479,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1588,1839.42900085923,"2013","2018","06-OSBO_T16-0.3_9423551_2013_2013"
"334","06-OTSL-46.0",9419977,2013,42.79021,-75.71546,NA,0,NA,"7/24/2013",NA,NA,NA,NA,NA,NA,NA,NA,1573,427.18606589501,"2013","2018","06-OTSL-46.0_9419977_2013_2013"
"335","06-USSQ_T118-1.0",8087345,2013,42.123497,-75.582229,NA,0,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1558,559.609902945217,"2013","2018","06-USSQ_T118-1.0_8087345_2013_2013"
"336","06-WHEB-3.1",9423361,2013,42.322212,-75.703554,"Historic site 0.38 miles from recent site",0.38,NA,"7/23/2013",NA,NA,NA,NA,NA,NA,NA,NA,1586,559.609902945217,"2013","2018","06-WHEB-3.1_9423361_2013_2013"
"337","10-CORB-6.0",9521333,2013,44.916747,-73.468484,NA,0.11,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1156,543.480096968788,"2013","2018","10-CORB-6.0_9521333_2013_2013"
"338","10-FICK_T1-1.0",9524647,2013,44.346409,-74.184678,NA,0,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1167,543.480096968788,"2013","2018","10-FICK_T1-1.0_9524647_2013_2013"
"339","10-FLOS-0.1",9524415,2013,44.325146,-74.380837,"Historic site 0.42 miles from recent site",0.46,NA,"8/15/2013",NA,NA,NA,NA,NA,NA,NA,NA,1165,154.32249073035,"2013","2018","10-FLOS-0.1_9524415_2013_2013"
"340","10-GCHZ-27.4",9521097,2013,44.912986,-73.64032,NA,0,NA,"8/22/2013","8/15/2013",NA,NA,NA,NA,NA,NA,NA,1151,154.32249073035,"2013","2018","10-GCHZ-27.4_9521097_2013_2013"
"341","10-HLET-1.3",10312680,2013,43.630542,-73.492534,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1194,543.480096968788,"2013","2018","10-HLET-1.3_10312680_2013_2013"
"342","10-MCKN-6.4",10311368,2013,44.032068,-73.541829,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1189,543.480096968788,"2013","2018","10-MCKN-6.4_10311368_2013_2013"
"343","10-METT-17.7",10313430,2013,43.41914,-73.276196,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1195,154.32249073035,"2013","2018","10-METT-17.7_10313430_2013_2013"
"344","10-NSAR_T31-2.0",9522527,2013,44.532379,-74.158709,"Only macro data 2013",0,NA,"8/6/2013",NA,NA,NA,NA,NA,NA,NA,NA,1162,178.934019845291,"2013","2018","10-NSAR_T31-2.0_9522527_2013_2013"
"345","10-PUTM-13.2",10312612,2013,43.875302,-73.538696,"Historic site 0.13 miles from recent site",0.13,NA,"7/19/2018","8/14/2013","8/19/2009",NA,NA,NA,NA,NA,NA,1192,178.934019845291,"2013","2018","10-PUTM-13.2_10312612_2013_2013"
"346","10-RAYB_T4-0.2",9524463,2013,44.295274,-74.061207,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1166,543.480096968788,"2013","2018","10-RAYB_T4-0.2_9524463_2013_2013"
"347","10-RORE-2.3",9528359,2013,44.174475,-73.650149,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1184,543.480096968788,"2013","2018","10-RORE-2.3_9528359_2013_2013"
"348","10-SARA-23.6",9521225,2013,44.631548,-73.758807,"Historic site 0.49 miles from recent site",0.49,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1153,106.297647173954,"2013","2018","10-SARA-23.6_9521225_2013_2013"
"349","10-SPRU-14.6",9528315,2013,44.277789,-73.672259,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1180,543.480096968788,"2013","2018","10-SPRU-14.6_9528315_2013_2013"
"350","10-SPRU-6.8",9528309,2013,44.267562,-73.551558,NA,0,NA,"8/14/2013",NA,NA,NA,NA,NA,NA,NA,NA,1179,178.934019845291,"2013","2018","10-SPRU-6.8_9528309_2013_2013"
"351","10-THAF-2.6",10313448,2013,43.405587,-73.57759,NA,0,NA,"8/13/2013",NA,NA,NA,NA,NA,NA,NA,NA,1197,178.934019845291,"2013","2018","10-THAF-2.6_10313448_2013_2013"
"352","17-BEVD-2.1",9496274,2013,40.827746,-72.658564,NA,0.14,NA,"9/17/2013",NA,NA,NA,NA,NA,NA,NA,NA,894,41.5630910326697,"2013","2018","17-BEVD-2.1_9496274_2013_2013"
"353","17-BRNX-12.3",6241835,2013,40.96083,-73.82083,"Historic site 0.11 miles from recent site",0.11,NA,"9/11/2018","9/12/2014","9/19/2013","6/4/2003","9/23/1998",NA,NA,NA,NA,876,41.5630910326697,"2013","2018","17-BRNX-12.3_6241835_2013_2013"
"354","17-BRNX-9.2",6241853,2013,40.915,-73.849,NA,0.17,NA,"9/12/2014","9/19/2013","9/9/2013","9/10/2008",NA,NA,NA,NA,NA,880,36.0793341113604,"2013","2018","17-BRNX-9.2_6241853_2013_2013"
"355","17-MANH-1.2",6240223,2013,41.042895,-73.7975,NA,0,NA,"9/18/2013",NA,NA,NA,NA,NA,NA,NA,NA,871,200.153314401332,"2013","2018","17-MANH-1.2_6240223_2013_2013"
"356","17-MILR-3.5",9499704,2013,40.679124,-73.662524,NA,0.34,NA,"9/10/2014","9/18/2013",NA,NA,NA,NA,NA,NA,NA,904,200.153314401332,"2013","2018","17-MILR-3.5_9499704_2013_2013"
"357","17-PECN-3.2",9496622,2013,40.91778,-72.67722,NA,0.23,NA,"9/17/2013",NA,NA,NA,NA,NA,NA,NA,NA,897,36.0793341113604,"2013","2018","17-PECN-3.2_9496622_2013_2013"
"358","03-LSAM_N-12.1",21625683,2012,43.408809,-76.003583,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2312,210.641302208062,"2008","2013","03-LSAM_N-12.1_21625683_2012_2008"
"359","05-BENN-11.0",8110649,2012,42.13975,-77.64636,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1905,61.9752951061774,"2008","2013","05-BENN-11.0_8110649_2012_2008"
"360","05-BGCK-0.6",8110499,2012,42.353,-77.66016,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1901,61.9752951061774,"2008","2013","05-BGCK-0.6_8110499_2012_2008"
