"","COMID","wgt","adj_wgt","draw_year"
"1158",9521341,178.934019845291,0,"2013_2018"
"1159",9521351,543.480096968788,0,"2013_2018"
"1160",9521453,106.297647173954,0,"2013_2018"
"1161",9521459,106.297647173954,0,"2013_2018"
"1162",9521539,543.480096968788,0,"2013_2018"
"1163",9522527,178.934019845291,712.768896422098,"2013_2018"
"1164",9523041,106.297647173954,0,"2013_2018"
"1165",9524325,154.32249073035,0,"2013_2018"
"1166",9524415,154.32249073035,739.461710438442,"2013_2018"
"1167",9524463,543.480096968788,2572.91162791189,"2013_2018"
"1168",9524647,543.480096968788,2572.91162791189,"2013_2018"
"1169",9524657,543.480096968788,0,"2013_2018"
"1170",9525601,154.32249073035,0,"2013_2018"
"1171",9527303,543.480096968788,0,"2013_2018"
"1172",9527387,178.934019845291,0,"2013_2018"
"1173",9527907,178.934019845291,0,"2013_2018"
"1174",9527955,543.480096968788,0,"2013_2018"
"1175",9527997,543.480096968788,0,"2013_2018"
"1176",9528017,154.32249073035,0,"2013_2018"
"1177",9528185,178.934019845291,0,"2013_2018"
"1178",9528265,543.480096968788,0,"2013_2018"
"1179",9528279,178.934019845291,0,"2013_2018"
"1180",9528309,178.934019845291,712.768896422098,"2013_2018"
"1181",9528315,543.480096968788,2572.91162791189,"2013_2018"
"1182",9528321,154.32249073035,0,"2013_2018"
"1183",9528337,154.32249073035,0,"2013_2018"
"1184",9528347,543.480096968788,0,"2013_2018"
"1185",9528359,543.480096968788,2572.91162791189,"2013_2018"
"1186",9528365,178.934019845291,0,"2013_2018"
"1187",9528383,178.934019845291,0,"2013_2018"
"1188",9528395,106.297647173954,0,"2013_2018"
"1189",10311316,154.32249073035,0,"2013_2018"
"1190",10311368,543.480096968788,2572.91162791189,"2013_2018"
"1191",10312486,543.480096968788,0,"2013_2018"
"1192",10312528,154.32249073035,0,"2013_2018"
"1193",10312612,178.934019845291,712.768896422098,"2013_2018"
"1194",10312626,178.934019845291,0,"2013_2018"
"1195",10312680,543.480096968788,2572.91162791189,"2013_2018"
"1196",10313430,154.32249073035,739.461710438442,"2013_2018"
"1197",10313434,154.32249073035,0,"2013_2018"
"1198",10313448,178.934019845291,712.768896422098,"2013_2018"
"1199",10313456,178.934019845291,0,"2013_2018"
"1200",25825667,543.480096968788,0,"2013_2018"
"1201",15504642,356.266112271537,0,"2013_2018"
"1202",15505038,444.979709357769,0,"2013_2018"
"1203",15505072,356.266112271537,0,"2013_2018"
"1204",15505208,444.979709357769,0,"2013_2018"
"1205",15558097,248.102172232999,0,"2013_2018"
"1206",15558203,356.266112271537,0,"2013_2018"
"1207",15558595,356.266112271537,0,"2013_2018"
"1208",15558653,444.979709357769,0,"2013_2018"
"1209",15558657,248.102172232999,0,"2013_2018"
"1210",15558683,248.102172232999,0,"2013_2018"
"1211",15559683,248.102172232999,0,"2013_2018"
"1212",15559929,248.102172232999,0,"2013_2018"
"1213",15560119,248.102172232999,0,"2013_2018"
"1214",15560297,444.979709357769,0,"2013_2018"
"1215",15560829,910.363376820896,0,"2013_2018"
"1216",15561001,444.979709357769,0,"2013_2018"
"1217",15561117,444.979709357769,0,"2013_2018"
"1218",15561203,248.102172232999,0,"2013_2018"
"1219",21621657,356.266112271537,1707.10793679378,"2013_2018"
"1220",21621743,356.266112271537,0,"2013_2018"
"1221",21621813,910.363376820896,4309.78895255134,"2013_2018"
"1222",21621819,444.979709357769,1772.53993758923,"2013_2018"
"1223",21621865,356.266112271537,0,"2013_2018"
"1224",21621979,356.266112271537,0,"2013_2018"
"1225",21622117,444.979709357769,1772.53993758923,"2013_2018"
"1226",21622413,444.979709357769,0,"2013_2018"
"1227",21622587,444.979709357769,0,"2013_2018"
"1228",21622669,444.979709357769,0,"2013_2018"
"1229",21623313,910.363376820896,0,"2013_2018"
"1230",21623425,444.979709357769,1772.53993758923,"2013_2018"
"1231",21623557,910.363376820896,0,"2013_2018"
"1232",21623673,356.266112271537,0,"2013_2018"
"1233",21623825,910.363376820896,4309.78895255134,"2013_2018"
"1234",21623991,444.979709357769,0,"2013_2018"
"1235",21624003,248.102172232999,1258.13134236481,"2013_2018"
"1236",21624805,444.979709357769,1772.53993758923,"2013_2018"
"1237",21625589,910.363376820896,0,"2013_2018"
"1238",21625667,356.266112271537,0,"2013_2018"
"1239",21625943,910.363376820896,0,"2013_2018"
"1240",21631653,356.266112271537,0,"2013_2018"
"1241",21631723,356.266112271537,0,"2013_2018"
"1242",21631887,910.363376820896,0,"2013_2018"
"1243",21632213,910.363376820896,4309.78895255134,"2013_2018"
"1244",21632943,910.363376820896,0,"2013_2018"
"1245",21633067,444.979709357769,0,"2013_2018"
"1246",21633311,444.979709357769,0,"2013_2018"
"1247",21633629,910.363376820896,0,"2013_2018"
"1248",21633887,248.102172232999,0,"2013_2018"
"1249",21633939,248.102172232999,0,"2013_2018"
"1250",21633973,444.979709357769,0,"2013_2018"
"1251",6185790,459.683970229737,2331.06709757297,"2013_2018"
"1252",6185962,502.509607754039,0,"2013_2018"
"1253",6186016,1400.85296054584,0,"2013_2018"
"1254",6186206,459.683970229737,0,"2013_2018"
"1255",6186766,1400.85296054584,6631.83599783264,"2013_2018"
"1256",6188168,1400.85296054584,0,"2013_2018"
"1257",6188322,1400.85296054584,0,"2013_2018"
"1258",6188456,1400.85296054584,0,"2013_2018"
"1259",6188468,1400.85296054584,0,"2013_2018"
"1260",6188660,502.509607754039,0,"2013_2018"
"1261",6188948,459.683970229737,0,"2013_2018"
"1262",6188960,1400.85296054584,0,"2013_2018"
"1263",6189016,502.509607754039,2001.70553855566,"2013_2018"
"1264",6189028,502.509607754039,0,"2013_2018"
"1265",6189098,502.509607754039,0,"2013_2018"
"1266",6189186,459.683970229737,0,"2013_2018"
"1267",6189532,502.509607754039,2001.70553855566,"2013_2018"
"1268",6189664,502.509607754039,2001.70553855566,"2013_2018"
"1269",6189674,1400.85296054584,6631.83599783264,"2013_2018"
"1270",6199796,1400.85296054584,6631.83599783264,"2013_2018"
"1271",6200038,1400.85296054584,0,"2013_2018"
"1272",6200244,459.683970229737,2331.06709757297,"2013_2018"
"1273",6200268,1400.85296054584,0,"2013_2018"
"1274",6200432,459.683970229737,2331.06709757297,"2013_2018"
"1275",6201706,502.509607754039,0,"2013_2018"
"1276",6201870,1400.85296054584,6631.83599783264,"2013_2018"
"1277",6201920,1400.85296054584,0,"2013_2018"
"1278",6203274,1400.85296054584,0,"2013_2018"
"1279",6203304,1400.85296054584,0,"2013_2018"
"1280",6211536,502.509607754039,0,"2013_2018"
"1281",6211560,502.509607754039,0,"2013_2018"
"1282",6212138,459.683970229737,0,"2013_2018"
"1283",6212224,410.589647241518,0,"2013_2018"
"1284",6212470,459.683970229737,0,"2013_2018"
"1285",6212474,502.509607754039,0,"2013_2018"
"1286",6212674,459.683970229737,0,"2013_2018"
"1287",6213070,1400.85296054584,6631.83599783264,"2013_2018"
"1288",6217258,502.509607754039,2001.70553855566,"2013_2018"
"1289",6217344,502.509607754039,0,"2013_2018"
"1290",6226844,502.509607754039,2001.70553855566,"2013_2018"
"1291",6227028,1400.85296054584,0,"2013_2018"
"1292",6227244,1400.85296054584,6631.83599783264,"2013_2018"
"1293",6228274,502.509607754039,0,"2013_2018"
"1294",6228326,1400.85296054584,0,"2013_2018"
"1295",6228384,502.509607754039,0,"2013_2018"
"1296",6228392,1400.85296054584,0,"2013_2018"
"1297",6229108,1400.85296054584,0,"2013_2018"
"1298",6229204,459.683970229737,0,"2013_2018"
"1299",6231870,459.683970229737,0,"2013_2018"
"1300",3245878,1415.87920881483,0,"2013_2018"
"1301",3245988,421.957472572163,0,"2013_2018"
"1302",3246098,323.496054278805,0,"2013_2018"
"1303",3246216,421.957472572163,0,"2013_2018"
"1304",3246282,300.983114133157,0,"2013_2018"
"1305",3246498,1415.87920881483,0,"2013_2018"
"1306",3246660,421.957472572163,0,"2013_2018"
"1307",3246874,1415.87920881483,0,"2013_2018"
"1308",3247432,323.496054278805,0,"2013_2018"
"1309",3247442,1415.87920881483,6702.972381871,"2013_2018"
"1310",22738157,421.957472572163,0,"2013_2018"
"1311",22739459,300.983114133157,0,"2013_2018"
"1312",22739895,421.957472572163,0,"2013_2018"
"1313",22739917,300.983114133157,0,"2013_2018"
"1314",22740289,421.957472572163,0,"2013_2018"
"1315",22740353,1415.87920881483,0,"2013_2018"
"1316",22740535,421.957472572163,1680.83275792026,"2013_2018"
"1317",22740563,421.957472572163,1680.83275792026,"2013_2018"
"1318",22740859,323.496054278805,1640.45530660364,"2013_2018"
"1319",22740997,1415.87920881483,0,"2013_2018"
"1320",22741085,323.496054278805,1640.45530660364,"2013_2018"
"1321",22741107,300.983114133157,0,"2013_2018"
"1322",22741243,323.496054278805,1640.45530660364,"2013_2018"
"1323",22741573,323.496054278805,1640.45530660364,"2013_2018"
"1324",22742411,421.957472572163,0,"2013_2018"
"1325",22742567,1415.87920881483,0,"2013_2018"
"1326",22742725,421.957472572163,1680.83275792026,"2013_2018"
"1327",22742855,300.983114133157,0,"2013_2018"
"1328",22743221,1415.87920881483,0,"2013_2018"
"1329",22743267,421.957472572163,0,"2013_2018"
"1330",22743297,421.957472572163,0,"2013_2018"
"1331",22743619,323.496054278805,0,"2013_2018"
"1332",22743669,421.957472572163,0,"2013_2018"
"1333",22743863,323.496054278805,0,"2013_2018"
"1334",22743909,323.496054278805,0,"2013_2018"
"1335",22744141,1415.87920881483,6702.972381871,"2013_2018"
"1336",22744329,323.496054278805,0,"2013_2018"
"1337",22744343,323.496054278805,0,"2013_2018"
"1338",22744887,421.957472572163,0,"2013_2018"
"1339",22744933,1415.87920881483,0,"2013_2018"
"1340",22744953,1415.87920881483,0,"2013_2018"
"1341",22744999,421.957472572163,0,"2013_2018"
"1342",22745349,1415.87920881483,6702.972381871,"2013_2018"
"1343",22745415,421.957472572163,0,"2013_2018"
"1344",22745505,300.983114133157,1442.21031773577,"2013_2018"
"1345",22745717,1415.87920881483,0,"2013_2018"
"1346",22746005,323.496054278805,0,"2013_2018"
"1347",22746311,300.983114133157,0,"2013_2018"
"1348",22746437,300.983114133157,0,"2013_2018"
"1349",22751809,323.496054278805,0,"2013_2018"
"1350",9839478,238.708187449758,950.874358507074,"2013_2018"
"1351",9840068,385.747736595784,1826.18433032513,"2013_2018"
"1352",9840072,385.747736595784,0,"2013_2018"
"1353",9840138,385.747736595784,0,"2013_2018"
"1354",9840156,385.747736595784,0,"2013_2018"
"1355",9840270,385.747736595784,0,"2013_2018"
"1356",9840280,238.708187449758,950.874358507074,"2013_2018"
"1357",15567199,238.708187449758,0,"2013_2018"
"1358",15567263,238.708187449758,0,"2013_2018"
"1359",15567357,247.03200530225,0,"2013_2018"
"1360",15567407,238.708187449758,0,"2013_2018"
"1361",15567585,238.708187449758,0,"2013_2018"
"1362",15567745,268.270095709164,0,"2013_2018"
"1363",15567933,268.270095709164,0,"2013_2018"
"1364",15568061,385.747736595784,0,"2013_2018"
"1365",15568729,385.747736595784,0,"2013_2018"
"1366",15569007,385.747736595784,0,"2013_2018"
"1367",15569167,268.270095709164,0,"2013_2018"
"1368",15569281,247.03200530225,0,"2013_2018"
"1369",15569301,238.708187449758,950.874358507074,"2013_2018"
"1370",15569363,238.708187449758,950.874358507074,"2013_2018"
"1371",15569629,238.708187449758,0,"2013_2018"
"1372",15569657,238.708187449758,950.874358507074,"2013_2018"
"1373",15574741,268.270095709164,0,"2013_2018"
"1374",15574925,268.270095709164,0,"2013_2018"
"1375",15575049,238.708187449758,0,"2013_2018"
"1376",15575329,247.03200530225,1183.69466634013,"2013_2018"
"1377",15575519,247.03200530225,1183.69466634013,"2013_2018"
"1378",15575757,238.708187449758,0,"2013_2018"
"1379",15575877,238.708187449758,950.874358507074,"2013_2018"
"1380",15575923,238.708187449758,0,"2013_2018"
"1381",15576043,247.03200530225,1183.69466634013,"2013_2018"
"1382",15576317,385.747736595784,1826.18433032513,"2013_2018"
"1383",15576327,247.03200530225,0,"2013_2018"
"1384",15576341,238.708187449758,950.874358507074,"2013_2018"
"1385",15576347,238.708187449758,950.874358507074,"2013_2018"
"1386",15576459,268.270095709164,0,"2013_2018"
"1387",15581259,385.747736595784,0,"2013_2018"
"1388",15581385,247.03200530225,1183.69466634013,"2013_2018"
"1389",15581451,238.708187449758,0,"2013_2018"
"1390",15581507,247.03200530225,0,"2013_2018"
"1391",15581539,268.270095709164,0,"2013_2018"
"1392",15581713,385.747736595784,0,"2013_2018"
"1393",15581857,385.747736595784,1826.18433032513,"2013_2018"
"1394",15582265,268.270095709164,0,"2013_2018"
"1395",15582383,385.747736595784,0,"2013_2018"
"1396",15582485,247.03200530225,0,"2013_2018"
"1397",15582549,385.747736595784,0,"2013_2018"
"1398",15582569,385.747736595784,0,"2013_2018"
"1399",21972796,434.199451408014,0,"2013_2018"
"1400",21974195,603.405916796046,0,"2013_2018"
"1401",21974653,603.405916796046,2403.61765627991,"2013_2018"
"1402",21974927,603.405916796046,0,"2013_2018"
"1403",21975137,434.199451408014,0,"2013_2018"
"1404",21976057,603.405916796046,0,"2013_2018"
"1405",21976325,603.405916796046,0,"2013_2018"
"1406",21977033,603.405916796046,2403.61765627991,"2013_2018"
"1407",21977213,2105.02650528306,0,"2013_2018"
"1408",21977367,434.199451408014,0,"2013_2018"
"1409",21977559,471.747728667336,0,"2013_2018"
"1410",21977571,603.405916796046,0,"2013_2018"
"1411",21977929,603.405916796046,0,"2013_2018"
"1412",21978113,471.747728667336,0,"2013_2018"
"1413",21978483,2105.02650528306,0,"2013_2018"
"1414",21978671,603.405916796046,0,"2013_2018"
"1415",21978911,471.747728667336,0,"2013_2018"
"1416",21979255,434.199451408014,0,"2013_2018"
"1417",21979299,2105.02650528306,0,"2013_2018"
"1418",21979445,2105.02650528306,0,"2013_2018"
"1419",21981067,434.199451408014,0,"2013_2018"
"1420",21981129,471.747728667336,0,"2013_2018"
"1421",21981391,471.747728667336,0,"2013_2018"
"1422",21981401,434.199451408014,2201.83456572482,"2013_2018"
"1423",21981783,2105.02650528306,9965.49312976323,"2013_2018"
"1424",21981945,603.405916796046,0,"2013_2018"
"1425",21982031,603.405916796046,0,"2013_2018"
"1426",21982217,603.405916796046,2403.61765627991,"2013_2018"
"1427",21983067,471.747728667336,2260.45718083523,"2013_2018"
"1428",21983073,2105.02650528306,0,"2013_2018"
"1429",21983113,2105.02650528306,0,"2013_2018"
"1430",21983459,2105.02650528306,0,"2013_2018"
"1431",21983721,603.405916796046,0,"2013_2018"
"1432",21984037,2105.02650528306,0,"2013_2018"
"1433",22022762,434.199451408014,0,"2013_2018"
"1434",22022936,2105.02650528306,0,"2013_2018"
"1435",22023164,2105.02650528306,0,"2013_2018"
"1436",22023182,471.747728667336,0,"2013_2018"
"1437",22023272,603.405916796046,0,"2013_2018"
"1438",22023302,434.199451408014,0,"2013_2018"
"1439",22023660,2105.02650528306,0,"2013_2018"
"1440",22024096,471.747728667336,0,"2013_2018"
"1441",22024102,2105.02650528306,9965.49312976323,"2013_2018"
"1442",22024132,434.199451408014,0,"2013_2018"
"1443",22024230,603.405916796046,2403.61765627991,"2013_2018"
"1444",22024628,603.405916796046,0,"2013_2018"
"1445",22025606,603.405916796046,0,"2013_2018"
"1446",22026246,2105.02650528306,0,"2013_2018"
"1447",22026464,603.405916796046,0,"2013_2018"
"1448",22026542,471.747728667336,0,"2013_2018"
"1449",6244252,13.9823738779825,0,"2013_2018"
"1450",6244304,66.9127855232521,316.774588230481,"2013_2018"
"1451",6244310,22.9263433950096,0,"2013_2018"
"1452",6244336,66.9127855232521,0,"2013_2018"
"1453",6244338,13.9823738779825,0,"2013_2018"
"1454",6244370,13.9823738779825,0,"2013_2018"
"1455",6245210,13.9823738779825,0,"2013_2018"
"1456",6245214,66.9127855232521,0,"2013_2018"
"1457",6245216,66.9127855232521,0,"2013_2018"
"1458",6245222,66.9127855232521,0,"2013_2018"
"1459",6245228,66.9127855232521,0,"2013_2018"
"1460",6245260,22.9263433950096,0,"2013_2018"
"1461",6245270,13.9823738779825,0,"2013_2018"
"1462",6245272,22.9263433950096,0,"2013_2018"
"1463",6245280,9.59472320882588,0,"2013_2018"
"1464",6245312,22.9263433950096,0,"2013_2018"
"1465",6245314,13.9823738779825,0,"2013_2018"
"1466",6245320,9.59472320882588,0,"2013_2018"
"1467",6245332,22.9263433950096,0,"2013_2018"
"1468",6245344,9.59472320882588,0,"2013_2018"
"1469",6245350,9.59472320882588,0,"2013_2018"
"1470",6245356,66.9127855232521,0,"2013_2018"
"1471",6245380,22.9263433950096,0,"2013_2018"
"1472",6245390,66.9127855232521,0,"2013_2018"
"1473",6245398,66.9127855232521,0,"2013_2018"
"1474",6245406,66.9127855232521,0,"2013_2018"
"1475",6245418,22.9263433950096,0,"2013_2018"
"1476",6245448,9.59472320882588,0,"2013_2018"
"1477",6245450,66.9127855232521,0,"2013_2018"
"1478",6245456,22.9263433950096,0,"2013_2018"
"1479",6245458,9.59472320882588,0,"2013_2018"
"1480",6245480,13.9823738779825,0,"2013_2018"
"1481",6245524,66.9127855232521,0,"2013_2018"
"1482",6245534,13.9823738779825,0,"2013_2018"
"1483",6245602,9.59472320882588,0,"2013_2018"
"1484",6245682,66.9127855232521,0,"2013_2018"
"1485",6245694,66.9127855232521,0,"2013_2018"
"1486",6245756,22.9263433950096,0,"2013_2018"
"1487",6245892,22.9263433950096,0,"2013_2018"
"1488",6246292,9.59472320882588,0,"2013_2018"
"1489",6246302,66.9127855232521,0,"2013_2018"
"1490",6246304,22.9263433950096,0,"2013_2018"
"1491",6246306,22.9263433950096,0,"2013_2018"
"1492",6246308,22.9263433950096,0,"2013_2018"
"1493",15448632,607.526017309701,0,"2013_2018"
"1494",15448792,550.240877311224,2636.57007066234,"2013_2018"
"1495",15449342,607.526017309701,3080.77723302473,"2013_2018"
"1496",15449836,1192.02321291495,0,"2013_2018"
"1497",15450154,1192.02321291495,5643.20644372355,"2013_2018"
"1498",15450228,550.240877311224,0,"2013_2018"
"1499",15450278,576.942341895491,0,"2013_2018"
"1500",15455374,576.942341895491,2298.20219032458,"2013_2018"
"1501",15455808,576.942341895491,0,"2013_2018"
"1502",15456054,1192.02321291495,0,"2013_2018"
"1503",15456538,576.942341895491,0,"2013_2018"
"1504",15456852,607.526017309701,3080.77723302473,"2013_2018"
"1505",15458312,1192.02321291495,0,"2013_2018"
"1506",15464545,550.240877311224,0,"2013_2018"
"1507",15465121,607.526017309701,0,"2013_2018"
"1508",15465155,607.526017309701,0,"2013_2018"
"1509",15465261,607.526017309701,0,"2013_2018"
"1510",15466577,576.942341895491,0,"2013_2018"
"1511",15466649,550.240877311224,0,"2013_2018"
"1512",15466671,1192.02321291495,0,"2013_2018"
"1513",15467161,576.942341895491,0,"2013_2018"
"1514",15467463,576.942341895491,0,"2013_2018"
"1515",15469051,576.942341895491,0,"2013_2018"
"1516",15469211,1192.02321291495,0,"2013_2018"
"1517",15469347,607.526017309701,0,"2013_2018"
"1518",15475943,607.526017309701,3080.77723302473,"2013_2018"
"1519",15476217,607.526017309701,0,"2013_2018"
"1520",15476915,1192.02321291495,0,"2013_2018"
"1521",15476987,1192.02321291495,0,"2013_2018"
"1522",15478785,550.240877311224,0,"2013_2018"
"1523",15478795,576.942341895491,2298.20219032458,"2013_2018"
"1524",15479007,1192.02321291495,0,"2013_2018"
"1525",15484041,550.240877311224,0,"2013_2018"
"1526",15484297,550.240877311224,0,"2013_2018"
"1527",15484399,1192.02321291495,0,"2013_2018"
"1528",15484675,576.942341895491,2298.20219032458,"2013_2018"
"1529",15485061,576.942341895491,0,"2013_2018"
"1530",15489986,1192.02321291495,0,"2013_2018"
"1531",15491056,1192.02321291495,0,"2013_2018"
"1532",15491098,576.942341895491,0,"2013_2018"
"1533",15491434,576.942341895491,2298.20219032458,"2013_2018"
"1534",15491626,1192.02321291495,0,"2013_2018"
"1535",15492006,576.942341895491,0,"2013_2018"
"1536",15492182,607.526017309701,3080.77723302473,"2013_2018"
"1537",15492374,576.942341895491,0,"2013_2018"
"1538",15492664,550.240877311224,0,"2013_2018"
"1539",15492698,607.526017309701,0,"2013_2018"
"1540",15497614,550.240877311224,0,"2013_2018"
"1541",15502887,550.240877311224,2636.57007066234,"2013_2018"
"1542",25517348,576.942341895491,0,"2013_2018"
"1543",8083543,1839.42900085923,0,"2013_2018"
"1544",8083677,1839.42900085923,8708.11698795449,"2013_2018"
"1545",8083871,427.18606589501,0,"2013_2018"
"1546",8084049,427.18606589501,0,"2013_2018"
"1547",8084341,1839.42900085923,0,"2013_2018"
"1548",8085039,1839.42900085923,0,"2013_2018"
"1549",8085097,559.609902945217,0,"2013_2018"
"1550",8085103,1839.42900085923,0,"2013_2018"
"1551",8085203,559.609902945217,0,"2013_2018"
"1552",8085239,559.609902945217,0,"2013_2018"
"1553",8085459,559.609902945217,0,"2013_2018"
"1554",8085537,427.18606589501,0,"2013_2018"
"1555",8085583,1839.42900085923,8708.11698795449,"2013_2018"
"1556",8085985,427.18606589501,0,"2013_2018"
"1557",8086827,1839.42900085923,0,"2013_2018"
"1558",8087135,1839.42900085923,0,"2013_2018"
"1559",8087345,559.609902945217,2229.15985061986,"2013_2018"
"1560",8087655,1839.42900085923,0,"2013_2018"
"1561",8087721,559.609902945217,0,"2013_2018"
"1562",8100623,1839.42900085923,0,"2013_2018"
"1563",8101215,559.609902945217,0,"2013_2018"
"1564",8101443,1839.42900085923,0,"2013_2018"
"1565",8101531,1839.42900085923,0,"2013_2018"
"1566",8101899,427.18606589501,0,"2013_2018"
"1567",8101909,559.609902945217,2229.15985061986,"2013_2018"
"1568",8102089,1839.42900085923,0,"2013_2018"
"1569",8102139,559.609902945217,2229.15985061986,"2013_2018"
"1570",8102365,427.18606589501,0,"2013_2018"
"1571",8102543,427.18606589501,0,"2013_2018"
"1572",8102743,1839.42900085923,8708.11698795449,"2013_2018"
"1573",8103499,427.18606589501,0,"2013_2018"
"1574",9419977,427.18606589501,2046.9326114892,"2013_2018"
"1575",9420013,427.18606589501,0,"2013_2018"
"1576",9420063,559.609902945217,0,"2013_2018"
"1577",9420393,427.18606589501,0,"2013_2018"
"1578",9420621,1839.42900085923,0,"2013_2018"
"1579",9420681,442.461830111482,2243.7332622004,"2013_2018"
"1580",9421781,1839.42900085923,0,"2013_2018"
"1581",9421803,1839.42900085923,0,"2013_2018"
"1582",9421939,427.18606589501,0,"2013_2018"
"1583",9422137,559.609902945217,0,"2013_2018"
"1584",9422701,559.609902945217,0,"2013_2018"
"1585",9423109,1839.42900085923,0,"2013_2018"
"1586",9423343,427.18606589501,0,"2013_2018"
"1587",9423361,559.609902945217,2229.15985061986,"2013_2018"
"1588",9423545,427.18606589501,2046.9326114892,"2013_2018"
"1589",9423551,1839.42900085923,8708.11698795449,"2013_2018"
"1590",9423845,442.461830111482,2243.7332622004,"2013_2018"
"1591",9424397,1839.42900085923,8708.11698795449,"2013_2018"
"1592",9424499,442.461830111482,0,"2013_2018"
"1593",22288019,1021.89269622329,0,"2013_2018"
"1594",22288109,1021.89269622329,0,"2013_2018"
"1595",22288277,1021.89269622329,0,"2013_2018"
"1596",22288307,1021.89269622329,4837.78452100727,"2013_2018"
"1597",22288371,306.635055997138,0,"2013_2018"
"1598",22288379,306.635055997138,0,"2013_2018"
"1599",22288495,306.635055997138,0,"2013_2018"
"1600",22289877,1021.89269622329,4837.78452100727,"2013_2018"
"1601",22289929,316.261657915008,0,"2013_2018"
"1602",22289959,316.261657915008,1259.8022057941,"2013_2018"
"1603",22290001,306.635055997138,0,"2013_2018"
"1604",22290007,316.261657915008,0,"2013_2018"
"1605",22290519,306.635055997138,0,"2013_2018"
"1606",22290559,306.635055997138,0,"2013_2018"
"1607",22294122,206.996183206361,0,"2013_2018"
"1608",22294854,306.635055997138,0,"2013_2018"
"1609",22295692,206.996183206361,991.856410323618,"2013_2018"
"1610",22295776,316.261657915008,0,"2013_2018"
"1611",22295842,316.261657915008,0,"2013_2018"
"1612",22295992,306.635055997138,0,"2013_2018"
"1613",22296180,1021.89269622329,0,"2013_2018"
"1614",22296192,306.635055997138,1554.95282909287,"2013_2018"
"1615",22296456,206.996183206361,0,"2013_2018"
"1616",22296588,316.261657915008,0,"2013_2018"
"1617",22296592,316.261657915008,0,"2013_2018"
"1618",22296624,1021.89269622329,0,"2013_2018"
"1619",22296796,206.996183206361,0,"2013_2018"
"1620",22296860,1021.89269622329,0,"2013_2018"
"1621",22296938,316.261657915008,0,"2013_2018"
"1622",22302887,1021.89269622329,0,"2013_2018"
"1623",22302927,206.996183206361,0,"2013_2018"
"1624",22304141,206.996183206361,0,"2013_2018"
"1625",22304209,316.261657915008,0,"2013_2018"
"1626",22304293,316.261657915008,0,"2013_2018"
"1627",22304409,1021.89269622329,0,"2013_2018"
"1628",22304907,306.635055997138,0,"2013_2018"
"1629",22305429,316.261657915008,1259.8022057941,"2013_2018"
"1630",22305525,316.261657915008,1259.8022057941,"2013_2018"
"1631",22305615,306.635055997138,0,"2013_2018"
"1632",22305821,1021.89269622329,0,"2013_2018"
"1633",22306043,316.261657915008,0,"2013_2018"
"1634",22306237,206.996183206361,991.856410323618,"2013_2018"
"1635",22306281,206.996183206361,0,"2013_2018"
"1636",22306307,206.996183206361,0,"2013_2018"
"1637",22306315,1021.89269622329,0,"2013_2018"
"1638",22306319,206.996183206361,0,"2013_2018"
"1639",22306619,306.635055997138,0,"2013_2018"
"1640",22307055,306.635055997138,0,"2013_2018"
"1641",22307197,306.635055997138,0,"2013_2018"
"1642",22309883,206.996183206361,0,"2013_2018"
"1643",15444789,197.648897746884,1327.40701835304,"2008_2013"
"1644",15444497,197.648897746884,0,"2008_2013"
"1645",15444871,30.8331799234452,149.585042807065,"2008_2013"
"1646",8974650,30.8331799234452,149.585042807065,"2008_2013"
"1647",15444849,197.648897746884,0,"2008_2013"
"1648",15444961,30.8331799234452,149.585042807065,"2008_2013"
"1649",8968988,60.1172926214525,245.107658978621,"2008_2013"
"1650",8969660,197.648897746884,1327.40701835304,"2008_2013"
"1651",15444709,197.648897746884,1327.40701835304,"2008_2013"
"1652",15444955,30.8331799234452,0,"2008_2013"
"1653",8968736,197.648897746884,1327.40701835304,"2008_2013"
"1654",8968978,60.1172926214525,245.107658978621,"2008_2013"
"1655",8969458,197.648897746884,1327.40701835304,"2008_2013"
"1656",15444905,197.648897746884,0,"2008_2013"
"1657",9049197,36.9037966496173,161.824341809389,"2008_2013"
"1658",8969208,60.1172926214525,245.107658978621,"2008_2013"
"1659",15444761,36.9037966496173,161.824341809389,"2008_2013"
"1660",15445127,36.9037966496173,0,"2008_2013"
"1661",8969648,197.648897746884,0,"2008_2013"
"1662",8969780,60.1172926214525,245.107658978621,"2008_2013"
"1663",15444799,36.9037966496173,0,"2008_2013"
"1664",15445207,36.9037966496173,0,"2008_2013"
"1665",8969870,30.8331799234452,149.585042807065,"2008_2013"
"1666",8968636,36.9037966496173,161.824341809389,"2008_2013"
"1667",8969964,30.8331799234452,0,"2008_2013"
"1668",8970356,197.648897746884,0,"2008_2013"
"1669",8968858,36.9037966496173,0,"2008_2013"
"1670",8969676,30.8331799234452,0,"2008_2013"
"1671",8970360,197.648897746884,0,"2008_2013"
"1672",8969110,36.9037966496173,0,"2008_2013"
"1673",9049187,36.9037966496173,0,"2008_2013"
"1674",8969016,60.1172926214525,0,"2008_2013"
"1675",15445077,60.1172926214525,0,"2008_2013"
"1676",15445123,36.9037966496173,0,"2008_2013"
"1677",8969666,60.1172926214525,0,"2008_2013"
"1678",8969912,30.8331799234452,0,"2008_2013"
"1679",15445081,36.9037966496173,0,"2008_2013"
"1680",15444895,36.9037966496173,0,"2008_2013"
"1681",8969884,30.8331799234452,0,"2008_2013"
"1682",8968692,30.8331799234452,0,"2008_2013"
